student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob
STU3145,Student_6659_3145,IIT Bombay,B.E CSE,2027,8.4,61.8,29.2,38.2,40.9,42.8,53.0,45.5,18,1,1,4.5,Technical Support,49.9
STU3146,Student_9069_3146,BITS Pilani,B.Sc Data Science,2027,4.4,20.0,33.9,20.0,62.0,27.3,58.7,29.8,6,0,0,0.0,Not Placed,28.9
STU3147,Student_8860_3147,DTU Delhi,B.Tech IT,2026,7.5,55.6,43.3,47.3,67.2,38.9,48.0,51.6,24,0,0,0.0,Not Placed,59.4
STU3148,Student_1366_3148,IIT Kanpur,B.Tech CSE,2027,7.8,40.8,38.0,22.9,71.6,41.1,59.3,41.3,6,2,0,0.0,Not Placed,44.1
STU3149,Student_8159_3149,NIT Trichy,B.Tech ME,2026,7.8,61.3,29.0,47.5,80.6,50.4,55.8,53.9,0,5,1,7.0,Technical Support,62.7
STU3150,Student_7800_3150,IIT Kanpur,B.Tech AI&ML,2027,7.4,78.8,31.4,37.1,64.0,62.0,57.3,57.1,6,0,0,0.0,Not Placed,67.1
STU3151,Student_9299_3151,NSIT Delhi,B.Tech IT,2026,7.1,44.2,29.2,20.0,77.4,24.8,56.4,39.4,0,0,1,4.4,Junior Developer,50.6
STU3152,Student_3723_3152,IIT Bombay,B.Sc Data Science,2027,6.8,70.9,53.2,35.1,66.0,39.3,74.7,56.3,0,0,1,5.0,Technical Support,61.7
STU3153,Student_9015_3153,NSIT Delhi,B.Tech ME,2026,8.3,33.1,20.0,20.0,41.0,37.2,77.8,29.5,0,2,0,0.0,Not Placed,43.7
STU3154,Student_6217_3154,SRM Chennai,B.Sc Data Science,2027,6.2,67.3,67.0,35.8,61.5,31.5,69.3,56.5,0,2,1,4.9,QA Engineer,60.0
STU3155,Student_6194_3155,IIT Kharagpur,B.Sc Data Science,2025,6.6,70.7,51.8,45.4,66.7,76.0,74.5,61.8,6,2,1,6.7,Junior Developer,59.6
STU3156,Student_6613_3156,IIT Bombay,B.E CSE,2026,8.2,72.0,48.7,60.7,71.7,46.4,63.7,62.5,0,0,1,8.2,Junior Developer,71.6
STU3157,Student_9845_3157,IIT Bombay,B.E CSE,2026,6.4,63.8,60.5,43.7,59.2,67.9,73.3,58.8,0,2,0,0.0,Not Placed,63.7
STU3158,Student_9799_3158,NSIT Delhi,B.Sc Data Science,2026,4.8,71.6,62.8,73.6,48.0,71.8,61.6,66.7,0,0,1,5.6,QA Engineer,67.8
STU3159,Student_9556_3159,IIT Kanpur,B.E CSE,2025,8.1,77.4,49.2,37.6,80.0,54.5,69.2,61.9,12,0,0,0.0,Not Placed,65.5
STU3160,Student_8256_3160,IIT Delhi,B.E CSE,2026,9.6,75.8,55.0,36.2,54.8,73.9,71.3,60.4,18,1,1,7.8,Data Analyst,64.2
STU3161,Student_8911_3161,IIT Madras,B.Tech CSE,2026,7.1,52.0,42.7,29.8,51.9,63.4,65.1,46.8,0,1,1,3.1,Junior Developer,53.8
STU3162,Student_3365_3162,DTU Delhi,BCA,2025,8.5,39.8,20.0,20.0,57.0,52.6,64.6,35.7,6,0,0,0.0,Not Placed,45.8
STU3163,Student_7816_3163,IIT Delhi,B.Tech ECE,2026,8.1,70.3,49.8,64.4,57.6,76.9,64.7,63.8,0,0,1,6.7,Junior Developer,64.4
STU3164,Student_5911_3164,IIT Bombay,B.Tech IT,2027,5.8,58.7,42.5,26.5,67.3,30.3,61.1,47.5,0,0,1,5.3,QA Engineer,47.9
STU3165,Student_6382_3165,NSIT Delhi,B.Tech IT,2026,7.5,51.2,55.7,20.0,64.6,34.9,65.3,46.2,0,0,1,3.2,Junior Developer,53.6
STU3166,Student_4779_3166,IIT Hyderabad,B.Tech CSE,2026,7.4,28.1,32.7,20.0,71.7,20.0,64.5,33.1,24,2,1,2.9,QA Engineer,43.6
STU3167,Student_8971_3167,BITS Pilani,B.Tech CSE,2025,5.4,43.9,52.9,37.9,65.1,50.1,66.1,48.3,6,1,1,3.1,QA Engineer,47.0
STU3168,Student_1869_3168,IIT Bombay,B.Tech ECE,2027,7.8,74.3,59.6,84.1,67.1,57.5,61.2,70.6,24,0,1,5.6,Technical Support,76.1
STU3169,Student_7410_3169,SRM Chennai,B.Tech CSE,2026,9.7,84.7,51.1,51.4,50.6,56.1,63.4,63.3,0,0,1,8.3,Software Engineer,70.0
STU3170,Student_7520_3170,DTU Delhi,B.Tech ME,2026,6.2,74.8,51.1,20.0,38.9,53.0,45.0,51.5,0,1,1,4.6,QA Engineer,60.5
STU3171,Student_1410_3171,Anna University,B.Tech AI&ML,2026,8.9,63.0,40.2,34.4,52.9,55.4,57.9,50.4,0,2,1,5.2,Junior Developer,62.3
STU3172,Student_7030_3172,Anna University,B.E CSE,2027,6.8,40.5,22.2,20.0,63.5,33.0,61.1,35.4,0,1,1,4.0,Junior Developer,45.7
STU3173,Student_8350_3173,IIT Kanpur,BCA,2025,8.6,76.9,68.1,30.9,62.4,69.3,64.6,63.0,0,2,1,6.8,Full Stack Developer,68.8
STU3174,Student_6655_3174,IIT Bombay,B.Tech CSE,2025,8.2,46.1,39.5,27.2,49.2,31.7,72.0,40.0,0,1,1,5.4,QA Engineer,51.4
STU3175,Student_4103_3175,IIT Bombay,BCA,2026,10.0,36.1,36.5,20.0,70.0,36.5,59.6,38.1,6,1,0,0.0,Not Placed,50.4
STU3176,Student_1195_3176,IIT Kanpur,BCA,2027,8.7,54.3,35.6,24.8,53.0,62.3,68.8,45.3,6,0,1,5.3,Technical Support,54.1
STU3177,Student_6659_3177,VIT Vellore,B.Tech AI&ML,2025,8.8,45.6,50.2,36.4,54.4,41.9,67.2,45.6,0,1,1,3.3,Junior Developer,58.0
STU3178,Student_7425_3178,IIT Kharagpur,B.E CSE,2027,8.5,63.6,63.5,20.0,58.8,47.8,67.2,52.6,0,0,1,5.2,Technical Support,61.5
STU3179,Student_8430_3179,NSIT Delhi,B.Tech IT,2026,5.5,36.1,38.9,20.0,67.6,38.0,61.2,38.4,12,0,0,0.0,Not Placed,41.1
STU3180,Student_5584_3180,IIT Kanpur,B.Sc Data Science,2026,8.1,56.4,37.0,38.2,83.0,35.6,53.7,50.8,6,1,0,0.0,Not Placed,61.8
STU3181,Student_8455_3181,BITS Pilani,B.E CSE,2025,8.6,69.0,52.3,31.2,77.5,65.4,80.0,59.0,0,0,1,5.9,QA Engineer,66.8
STU3182,Student_7884_3182,DTU Delhi,B.Tech AI&ML,2026,5.6,68.3,30.2,56.8,46.3,38.6,62.2,52.1,12,0,0,0.0,Not Placed,58.6
STU3183,Student_6575_3183,IIT Bombay,B.Tech CSE,2026,6.8,53.3,34.6,27.6,92.3,50.9,74.1,50.0,12,1,0,0.0,Not Placed,54.4
STU3184,Student_8189_3184,DTU Delhi,B.E CSE,2025,8.1,45.6,35.8,37.0,59.7,23.9,59.6,41.9,0,3,0,0.0,Not Placed,50.5
STU3185,Student_5743_3185,IIT Delhi,B.Tech AI&ML,2025,9.3,79.8,46.3,55.6,89.0,47.1,61.6,66.4,0,3,0,0.0,Not Placed,72.6
STU3186,Student_5897_3186,NSIT Delhi,B.Tech AI&ML,2026,7.5,64.0,40.1,32.5,75.8,64.8,76.4,54.8,0,1,1,4.3,Junior Developer,63.1
STU3187,Student_8365_3187,NIT Trichy,B.Sc Data Science,2027,9.9,91.6,73.4,91.1,65.6,63.3,60.8,81.1,0,1,1,9.5,SDE-II,88.2
STU3188,Student_3726_3188,VIT Vellore,B.E CSE,2026,7.6,71.0,52.7,42.4,72.0,77.6,73.8,62.4,6,1,1,7.9,QA Engineer,66.0
STU3189,Student_9314_3189,IIT Kharagpur,B.Tech IT,2027,7.7,32.7,20.0,57.1,62.0,20.0,65.0,38.2,0,1,0,0.0,Not Placed,49.0
STU3190,Student_3981_3190,BITS Pilani,B.Tech IT,2025,8.3,100.0,92.5,45.4,84.5,75.4,62.4,82.8,0,2,1,9.4,Full Stack Developer,81.7
STU3191,Student_8255_3191,SRM Chennai,B.Tech AI&ML,2026,5.5,64.4,30.7,55.3,65.8,55.2,61.3,55.1,0,3,1,5.5,QA Engineer,57.0
STU3192,Student_7656_3192,IIT Delhi,B.Tech IT,2025,6.6,68.6,52.7,61.0,83.0,56.1,69.3,64.8,0,2,1,6.8,Technical Support,65.4
STU3193,Student_1903_3193,SRM Chennai,B.E CSE,2026,5.7,61.9,47.0,45.4,56.1,34.3,74.2,52.0,0,0,0,0.0,Not Placed,50.2
STU3194,Student_1532_3194,VIT Vellore,B.Tech ME,2026,6.5,88.5,85.7,53.9,59.8,76.9,63.8,75.6,0,0,1,8.2,Software Engineer,71.8
STU3195,Student_4764_3195,IIT Kharagpur,B.Sc Data Science,2026,6.7,74.1,65.9,38.6,69.0,67.3,63.2,63.9,12,5,1,6.9,QA Engineer,60.8
STU3196,Student_7190_3196,IIT Hyderabad,B.Sc Data Science,2027,6.6,49.5,74.7,26.2,90.5,59.8,65.8,57.1,0,1,0,0.0,Not Placed,55.4
STU3197,Student_3138_3197,IIT Kanpur,BCA,2026,7.6,32.8,20.0,20.5,63.6,48.9,70.4,34.0,0,0,1,3.4,Junior Developer,42.7
STU3198,Student_6630_3198,IIT Kanpur,B.Tech AI&ML,2027,6.9,100.0,77.6,70.1,62.3,86.9,76.3,82.6,0,3,1,8.6,Data Analyst,85.0
STU3199,Student_6510_3199,IIT Kharagpur,B.Tech AI&ML,2026,7.1,60.1,66.3,51.4,91.7,51.8,68.4,63.5,6,0,1,5.3,Junior Developer,62.1
STU3200,Student_6932_3200,NIT Trichy,B.Sc Data Science,2025,8.8,60.1,62.6,42.6,33.9,58.6,63.0,53.0,0,5,1,5.2,Technical Support,61.0
STU3201,Student_3162_3201,NIT Trichy,BCA,2025,8.6,71.6,58.3,62.7,62.6,66.8,81.8,65.3,24,1,0,0.0,Not Placed,69.9
STU3202,Student_8317_3202,Anna University,B.Tech IT,2025,6.2,73.2,36.8,25.8,75.4,59.5,67.1,55.4,0,0,1,6.6,QA Engineer,60.3
STU3203,Student_2231_3203,SRM Chennai,B.Tech CSE,2025,7.3,69.2,35.5,28.5,86.7,48.8,72.9,54.9,0,1,0,0.0,Not Placed,61.2
STU3204,Student_7794_3204,IIT Kanpur,B.Tech ME,2027,5.6,75.6,60.8,53.0,67.9,49.2,71.3,64.3,18,1,1,6.7,Software Engineer,66.9
STU3205,Student_4325_3205,NSIT Delhi,B.Tech ECE,2026,6.4,74.1,40.8,27.4,64.4,51.3,64.6,54.4,0,2,0,0.0,Not Placed,61.3
STU3206,Student_3845_3206,IIT Hyderabad,B.Tech ECE,2026,7.4,90.0,50.2,22.9,72.2,94.3,83.7,66.4,0,0,1,7.6,Software Engineer,74.4
STU3207,Student_3994_3207,Anna University,B.Tech CSE,2026,7.9,69.7,20.0,49.5,72.5,50.9,62.8,54.3,0,1,1,7.0,QA Engineer,55.8
STU3208,Student_2299_3208,IIT Delhi,B.Tech CSE,2025,7.3,100.0,64.4,63.0,63.9,89.4,67.9,79.0,0,3,1,9.6,Software Engineer,81.7
STU3209,Student_6912_3209,IIT Kharagpur,BCA,2026,5.2,69.9,44.3,40.8,52.3,73.1,76.8,56.6,6,2,1,5.1,QA Engineer,52.7
STU3210,Student_1910_3210,IIT Kharagpur,B.Tech IT,2026,8.9,76.8,36.7,79.3,56.1,58.3,73.6,64.3,6,1,1,8.1,Software Engineer,66.8
STU3211,Student_7647_3211,BITS Pilani,B.Tech AI&ML,2026,8.2,57.0,30.8,79.8,69.4,43.7,62.6,56.8,0,2,0,0.0,Not Placed,59.6
STU3212,Student_1907_3212,SRM Chennai,BCA,2026,7.7,64.7,51.0,70.5,61.1,52.3,64.1,61.3,12,0,0,0.0,Not Placed,67.1
STU3213,Student_7102_3213,Anna University,B.Tech AI&ML,2025,6.8,54.5,20.0,34.5,76.4,65.9,62.0,48.0,0,1,0,0.0,Not Placed,56.7
STU3214,Student_1171_3214,VIT Vellore,B.Tech CSE,2025,5.9,40.6,20.0,58.1,74.3,25.5,52.2,43.5,0,1,1,3.9,QA Engineer,50.0
STU3215,Student_2236_3215,IIT Kharagpur,BCA,2027,6.8,91.3,63.5,28.7,100.0,59.4,72.4,71.3,0,2,1,7.9,Software Engineer,74.7
STU3216,Student_8082_3216,SRM Chennai,B.Tech AI&ML,2027,8.0,55.6,20.5,20.0,56.4,44.6,61.1,40.5,0,1,0,0.0,Not Placed,46.2
STU3217,Student_1757_3217,IIT Bombay,B.Tech ME,2027,7.5,44.0,35.2,49.4,67.6,33.0,69.2,45.8,0,1,1,2.9,Junior Developer,53.7
STU3218,Student_1061_3218,IIT Kharagpur,B.E CSE,2026,6.4,94.0,72.1,56.9,88.2,61.0,73.5,78.0,0,5,1,8.4,Software Engineer,77.7
STU3219,Student_7094_3219,NIT Trichy,B.Tech ECE,2025,6.4,74.2,56.2,41.3,82.9,52.5,66.1,63.2,0,2,1,6.4,Technical Support,63.8
STU3220,Student_1317_3220,NSIT Delhi,B.Tech AI&ML,2026,6.8,75.1,49.4,20.0,43.0,69.5,59.9,53.6,24,5,1,7.0,Software Engineer,61.9
STU3221,Student_4006_3221,IIT Kharagpur,B.Tech AI&ML,2025,7.6,57.6,69.7,37.8,81.3,49.5,63.6,58.8,0,3,1,4.0,Junior Developer,62.9
STU3222,Student_4895_3222,DTU Delhi,B.Tech ECE,2025,9.3,86.8,90.0,56.0,56.8,64.1,67.2,74.5,6,0,1,10.3,ML Engineer,77.4
STU3223,Student_8114_3223,DTU Delhi,B.Tech AI&ML,2026,6.8,20.0,51.0,20.0,61.4,36.1,61.2,34.0,0,2,0,0.0,Not Placed,36.1
STU3224,Student_4236_3224,BITS Pilani,BCA,2026,6.8,38.5,52.6,39.7,83.8,35.2,57.9,48.0,24,1,1,2.7,Junior Developer,52.3
STU3225,Student_8807_3225,IIT Bombay,BCA,2026,7.6,46.4,20.0,35.3,87.4,32.5,53.9,43.7,0,1,0,0.0,Not Placed,53.0
STU3226,Student_1704_3226,IIT Delhi,B.Tech CSE,2025,7.5,80.2,68.0,57.9,60.7,56.4,75.0,68.0,0,1,1,5.8,Data Analyst,68.3
STU3227,Student_7860_3227,IIT Madras,B.Tech CSE,2027,7.3,56.5,57.0,27.4,81.2,43.5,68.6,53.2,6,1,1,5.1,Technical Support,53.0
STU3228,Student_8829_3228,VIT Vellore,B.Tech ME,2026,7.6,50.8,20.0,20.0,64.4,63.7,67.4,41.8,12,0,1,5.0,Junior Developer,53.3
STU3229,Student_5287_3229,IIT Hyderabad,B.Tech ME,2025,7.3,41.4,21.9,20.0,57.2,22.5,60.3,33.7,0,1,0,0.0,Not Placed,39.5
STU3230,Student_2384_3230,DTU Delhi,B.Sc Data Science,2027,7.8,51.3,39.2,20.0,29.9,76.5,58.7,41.9,6,0,0,0.0,Not Placed,54.8
STU3231,Student_4960_3231,IIT Bombay,B.Tech ECE,2026,5.2,35.1,49.4,48.1,81.3,20.0,71.7,46.0,0,5,1,2.5,QA Engineer,43.0
STU3232,Student_6378_3232,VIT Vellore,B.Tech CSE,2025,8.3,73.9,29.1,22.8,62.3,66.9,56.2,52.3,6,0,1,5.9,Junior Developer,61.9
STU3233,Student_6406_3233,IIT Hyderabad,B.Sc Data Science,2026,7.3,80.9,66.7,30.3,91.7,50.7,67.9,66.5,0,2,1,7.5,Full Stack Developer,72.3
STU3234,Student_6292_3234,IIT Hyderabad,B.Tech IT,2027,7.7,69.5,51.6,53.9,75.9,65.0,60.2,63.3,6,2,0,0.0,Not Placed,65.8
STU3235,Student_2350_3235,NIT Trichy,B.E CSE,2027,7.8,53.7,21.0,27.0,72.7,46.0,74.4,43.9,6,1,1,4.6,QA Engineer,46.9
STU3236,Student_4871_3236,VIT Vellore,BCA,2025,7.9,75.3,54.2,59.0,77.3,59.6,72.7,66.6,0,2,1,7.3,Software Engineer,65.4
STU3237,Student_1910_3237,VIT Vellore,B.Sc Data Science,2026,9.2,37.9,38.7,48.6,41.4,32.0,65.7,40.1,6,1,0,0.0,Not Placed,49.3
STU3238,Student_8399_3238,Anna University,B.Tech AI&ML,2025,8.0,67.7,31.0,83.3,62.4,59.4,48.8,61.9,0,2,0,0.0,Not Placed,69.5
STU3239,Student_1860_3239,DTU Delhi,B.Sc Data Science,2025,6.4,36.0,41.6,20.0,62.3,20.0,56.4,36.3,0,2,1,2.7,Junior Developer,43.2
STU3240,Student_2002_3240,DTU Delhi,B.Tech IT,2026,8.7,71.0,41.2,57.9,70.1,57.1,58.2,60.9,0,1,0,0.0,Not Placed,71.6
STU3241,Student_4218_3241,IIT Kharagpur,B.E CSE,2027,7.9,91.7,52.9,96.0,78.4,55.1,73.6,79.1,6,2,1,8.0,Software Engineer,81.1
STU3242,Student_4001_3242,NSIT Delhi,BCA,2025,9.0,65.4,48.0,20.0,89.8,40.4,75.7,54.0,0,2,1,5.7,Technical Support,62.5
STU3243,Student_9371_3243,IIT Bombay,B.E CSE,2025,7.6,84.4,86.8,55.4,67.4,66.7,60.0,74.8,6,2,1,7.1,Software Engineer,71.2
STU3244,Student_4411_3244,IIT Madras,B.Tech ME,2025,8.0,61.7,48.1,20.0,68.6,61.7,58.4,51.7,6,3,1,4.7,Technical Support,57.6
STU3245,Student_1354_3245,BITS Pilani,BCA,2025,5.3,38.9,39.3,20.0,97.3,36.3,57.7,43.7,0,1,1,2.5,QA Engineer,47.2
STU3246,Student_2189_3246,VIT Vellore,B.Tech CSE,2025,7.0,50.3,20.0,42.2,83.0,45.1,60.7,47.0,0,0,1,2.8,QA Engineer,49.4
STU3247,Student_6840_3247,NIT Trichy,B.Tech AI&ML,2025,5.2,91.5,44.5,34.7,71.7,75.6,59.3,66.2,0,5,0,0.0,Not Placed,68.9
STU3248,Student_1857_3248,IIT Kharagpur,B.Tech ME,2025,8.9,31.3,20.0,20.0,51.0,39.7,63.2,30.6,6,3,0,0.0,Not Placed,46.3
STU3249,Student_7443_3249,IIT Kharagpur,B.Tech ECE,2025,8.7,89.7,91.1,55.3,54.8,70.5,61.4,75.9,0,0,1,9.8,Data Scientist,80.4
STU3250,Student_1583_3250,SRM Chennai,B.Tech ECE,2027,7.7,58.8,29.9,30.8,78.2,58.5,54.1,50.3,18,1,1,6.7,Technical Support,52.4
STU3251,Student_4657_3251,DTU Delhi,B.Sc Data Science,2027,7.3,41.3,27.1,27.5,77.8,34.0,69.2,40.4,24,2,0,0.0,Not Placed,51.6
STU3252,Student_8707_3252,IIT Bombay,BCA,2027,8.5,76.1,68.3,50.0,89.3,61.5,70.8,69.8,0,3,0,0.0,Not Placed,73.4
STU3253,Student_7427_3253,VIT Vellore,B.E CSE,2025,9.4,95.2,75.6,66.4,80.4,88.0,74.0,82.6,0,0,1,8.6,ML Engineer,90.7
STU3254,Student_8054_3254,IIT Bombay,B.Tech IT,2025,9.1,71.9,60.1,68.0,81.2,68.5,74.2,69.8,6,3,1,7.7,Junior Developer,77.7
STU3255,Student_8087_3255,IIT Kanpur,BCA,2025,8.3,67.5,63.8,87.1,52.5,44.4,80.8,66.1,0,3,0,0.0,Not Placed,64.7
STU3256,Student_6122_3256,IIT Madras,B.Sc Data Science,2025,7.7,62.7,62.0,84.6,60.0,49.0,68.9,65.2,12,2,1,6.1,Junior Developer,62.9
STU3257,Student_7881_3257,IIT Hyderabad,B.Tech AI&ML,2026,9.0,97.4,79.7,100.0,61.4,67.9,77.6,86.0,24,0,1,10.3,SDE-II,91.7
STU3258,Student_9276_3258,IIT Madras,B.Tech CSE,2025,5.8,58.7,44.9,23.6,54.8,44.5,61.4,46.9,6,1,0,0.0,Not Placed,45.7
STU3259,Student_2573_3259,IIT Madras,B.E CSE,2027,5.2,66.8,54.6,38.5,86.4,37.0,59.6,58.7,0,1,0,0.0,Not Placed,54.7
STU3260,Student_9813_3260,IIT Hyderabad,B.E CSE,2025,8.4,69.4,80.7,27.1,49.1,77.0,62.8,60.9,0,0,0,0.0,Not Placed,64.2
STU3261,Student_4982_3261,Anna University,B.Tech ECE,2026,6.3,23.6,20.0,30.4,51.7,25.8,54.5,28.7,0,1,0,0.0,Not Placed,39.7
STU3262,Student_9641_3262,BITS Pilani,BCA,2026,7.2,96.5,77.3,53.2,76.2,69.0,80.4,78.2,6,1,1,8.3,Software Engineer,83.1
STU3263,Student_7557_3263,NSIT Delhi,B.Tech ME,2026,7.6,69.6,33.7,20.0,64.4,54.6,73.4,50.2,6,0,1,4.8,QA Engineer,57.1
STU3264,Student_1029_3264,DTU Delhi,B.Tech ECE,2027,7.7,88.8,48.0,72.7,58.1,85.9,55.4,72.5,0,2,0,0.0,Not Placed,76.7
STU3265,Student_8505_3265,IIT Kanpur,BCA,2026,8.4,81.2,50.0,42.0,67.6,41.9,62.4,61.2,6,0,1,7.0,Full Stack Developer,65.6
STU3266,Student_9740_3266,IIT Kanpur,B.Tech CSE,2026,6.5,100.0,90.6,88.2,60.2,60.7,62.6,85.9,0,1,0,0.0,Not Placed,84.2
STU3267,Student_7082_3267,IIT Bombay,B.Sc Data Science,2026,4.7,55.5,35.8,20.0,54.4,41.7,57.8,42.9,0,1,0,0.0,Not Placed,49.7
STU3268,Student_2301_3268,IIT Kharagpur,B.Tech IT,2026,7.9,67.7,48.1,28.9,50.0,74.5,72.7,54.0,0,1,1,6.0,Junior Developer,58.0
STU3269,Student_7104_3269,IIT Bombay,BCA,2026,7.4,61.7,50.6,20.0,53.3,39.8,55.2,47.7,0,2,1,4.8,Technical Support,58.3
STU3270,Student_6987_3270,VIT Vellore,B.E CSE,2026,7.9,66.6,67.5,84.5,51.1,55.1,66.9,66.9,0,3,0,0.0,Not Placed,66.8
STU3271,Student_8190_3271,IIT Kanpur,B.Tech ME,2025,6.2,46.7,36.3,20.0,72.4,34.4,56.3,41.9,0,2,1,3.4,Technical Support,48.6
STU3272,Student_4504_3272,IIT Kanpur,B.Tech AI&ML,2027,7.7,47.4,35.6,52.5,73.9,41.8,58.2,49.5,0,0,0,0.0,Not Placed,54.6
STU3273,Student_7201_3273,SRM Chennai,B.Tech AI&ML,2025,9.6,43.9,43.9,39.8,56.5,47.2,75.7,45.3,0,1,1,4.4,Technical Support,56.2
STU3274,Student_3518_3274,IIT Madras,B.Tech ECE,2025,7.7,62.8,36.3,20.0,65.2,47.0,55.2,47.7,0,0,1,7.0,Technical Support,52.7
STU3275,Student_1947_3275,NIT Trichy,B.Sc Data Science,2027,7.2,76.5,63.7,20.0,80.6,58.3,50.2,61.4,6,1,1,7.5,Software Engineer,70.0
STU3276,Student_4420_3276,IIT Hyderabad,B.Tech AI&ML,2026,9.3,68.5,25.0,47.9,75.2,69.5,63.0,56.8,0,0,1,7.0,QA Engineer,66.5
STU3277,Student_4515_3277,IIT Madras,B.E CSE,2026,6.7,77.0,42.1,30.1,69.0,46.9,83.0,56.4,0,0,1,7.1,Software Engineer,58.1
STU3278,Student_4660_3278,NIT Trichy,B.Tech ME,2027,7.0,37.3,31.1,20.0,87.6,20.4,63.9,38.5,24,1,0,0.0,Not Placed,42.8
STU3279,Student_5554_3279,IIT Bombay,B.Tech AI&ML,2027,6.7,69.8,62.0,43.4,71.5,45.4,76.6,60.8,0,0,0,0.0,Not Placed,63.6
STU3280,Student_7348_3280,IIT Delhi,B.Tech AI&ML,2027,7.0,62.5,65.0,20.0,79.1,43.3,72.4,55.1,0,1,1,5.6,Technical Support,55.8
STU3281,Student_8411_3281,NSIT Delhi,BCA,2027,9.0,49.8,20.0,25.6,73.9,33.7,63.4,41.0,0,3,1,3.9,QA Engineer,50.7
STU3282,Student_5701_3282,IIT Madras,BCA,2026,5.0,76.1,40.0,39.1,93.3,82.1,66.8,64.7,0,0,1,6.7,Software Engineer,65.3
STU3283,Student_7045_3283,Anna University,B.Tech CSE,2026,6.8,59.3,32.4,20.0,71.4,50.9,65.9,47.0,6,2,0,0.0,Not Placed,48.5
STU3284,Student_9304_3284,IIT Madras,BCA,2025,7.0,52.3,44.5,20.0,83.6,37.0,74.7,47.4,12,0,1,4.9,QA Engineer,51.5
STU3285,Student_3082_3285,SRM Chennai,B.Sc Data Science,2026,8.3,48.8,20.0,20.0,86.5,37.4,57.9,41.8,0,1,0,0.0,Not Placed,50.6
STU3286,Student_4173_3286,VIT Vellore,B.Tech ECE,2026,8.8,80.6,63.0,59.8,72.7,68.1,68.1,70.5,12,3,1,7.4,Full Stack Developer,71.4
STU3287,Student_5617_3287,IIT Kharagpur,B.Sc Data Science,2025,8.4,72.2,37.3,52.9,73.7,65.1,69.6,60.9,0,0,1,8.4,Junior Developer,61.8
STU3288,Student_9916_3288,VIT Vellore,B.E CSE,2027,7.4,79.5,48.8,40.7,79.0,59.6,79.0,63.5,0,0,0,0.0,Not Placed,62.9
STU3289,Student_7012_3289,IIT Madras,B.E CSE,2025,7.5,81.4,49.8,65.5,83.4,80.2,58.1,72.1,18,0,0,0.0,Not Placed,77.0
STU3290,Student_3498_3290,VIT Vellore,B.Tech IT,2027,6.8,59.4,66.6,75.1,75.2,47.6,69.4,65.2,6,0,1,4.1,QA Engineer,66.1
STU3291,Student_7697_3291,IIT Madras,B.Tech IT,2025,10.0,100.0,87.1,80.2,82.5,79.4,67.4,88.8,12,1,1,11.3,Data Scientist,87.4
STU3292,Student_3033_3292,IIT Bombay,B.Tech ME,2027,8.0,35.9,22.9,20.0,85.2,22.1,57.5,36.1,24,2,0,0.0,Not Placed,43.0
STU3293,Student_3343_3293,IIT Kharagpur,B.Tech AI&ML,2026,9.4,31.0,28.8,20.0,62.4,27.3,62.1,32.7,0,0,0,0.0,Not Placed,45.4
STU3294,Student_1741_3294,IIT Kanpur,B.Sc Data Science,2025,7.7,52.2,34.1,31.9,72.9,40.9,66.1,46.5,0,3,1,3.3,QA Engineer,51.0
STU3295,Student_2696_3295,IIT Kharagpur,B.Tech CSE,2026,7.7,57.3,24.4,37.2,88.1,51.2,64.4,50.7,0,1,0,0.0,Not Placed,60.8
STU3296,Student_2897_3296,SRM Chennai,B.Tech CSE,2026,7.1,79.3,50.0,53.9,62.2,57.5,61.7,63.6,0,0,1,6.6,Software Engineer,64.8
STU3297,Student_1782_3297,NSIT Delhi,B.Tech IT,2026,7.9,73.5,55.6,30.4,84.5,70.7,65.2,62.7,0,1,0,0.0,Not Placed,63.0
STU3298,Student_2133_3298,IIT Madras,B.E CSE,2025,8.5,55.6,34.5,43.0,47.3,31.4,46.8,45.2,6,1,0,0.0,Not Placed,51.8
STU3299,Student_6156_3299,SRM Chennai,B.Tech ME,2025,8.8,25.2,22.8,29.8,65.6,20.0,60.3,31.2,0,0,0,0.0,Not Placed,41.5
STU3300,Student_1895_3300,SRM Chennai,B.Sc Data Science,2025,8.7,20.0,20.0,22.1,70.8,25.0,59.1,28.5,18,0,0,0.0,Not Placed,36.6
STU3301,Student_9605_3301,SRM Chennai,B.Tech CSE,2027,7.1,100.0,93.0,68.9,71.2,86.5,76.6,86.7,0,5,1,7.9,Software Engineer,89.3
STU3302,Student_5733_3302,IIT Bombay,B.Tech ME,2027,6.6,100.0,73.7,96.3,72.8,77.1,78.6,87.6,0,0,1,7.3,Data Analyst,83.6
STU3303,Student_8387_3303,NIT Trichy,B.E CSE,2025,7.7,41.0,38.6,20.0,63.3,26.9,53.4,38.3,0,3,0,0.0,Not Placed,48.3
STU3304,Student_7497_3304,IIT Kanpur,B.Tech ECE,2027,7.2,84.6,40.5,53.9,60.5,62.8,63.3,63.8,0,1,1,9.0,Full Stack Developer,70.9
STU3305,Student_7668_3305,NSIT Delhi,B.Tech ECE,2025,8.4,55.4,30.9,20.0,81.3,42.1,61.4,46.0,0,0,1,4.9,Technical Support,52.8
